run,indices,signs,weights,results
439,"[671, 7869, 1142, 2039, 9915, 900, 590, 8766, 4817, 8596]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9668098860664125, 0.898297870855176, 0.7977594365338099, 0.690377805606387, 0.5741370174976753, 0.4719234120340917, 0.38104386027657955, 0.3143594247452521, 0.27443744317615765, 0.23410125275634483]"
440,"[2918, 9875, 6518, 2628, 8568, 28, 2048, 1177, 6231, 3034]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9664826158221045, 0.8972641131333955, 0.8035592655555633, 0.7007683976030955, 0.5759988956567942, 0.4752793905775575, 0.38295547914180883, 0.3054535445743088, 0.2718055452936088, 0.2474863018297875]"
441,"[3224, 2821, 2404, 5619, 8137, 896, 3354, 1121, 939, 4777]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645702454593671, 0.8952290788077215, 0.8061395061255134, 0.7002402419625231, 0.5860900844041221, 0.48106538243978164, 0.3959242748288037, 0.3348555684265614, 0.29572001649085794, 0.2770527804018474]"
442,"[8609, 1792, 4576, 476, 3604, 5325, 8660, 2207, 1426, 7672]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633526626297543, 0.8942361368912345, 0.8024991220904336, 0.6967748404603904, 0.5779764677213355, 0.47783722716290816, 0.3790517563441952, 0.3106402755872646, 0.26774302443914566, 0.2391156082540359]"
443,"[1389, 2448, 6155, 6782, 869, 9775, 3146, 8675, 2731, 9638]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9645982656566595, 0.8927959884890233, 0.8017679718513833, 0.6929727961650192, 0.5758171196497417, 0.4624231862178016, 0.3808271851736009, 0.32037431758994145, 0.2682799745391499, 0.24850545557026593]"
444,"[3796, 3012, 8027, 2182, 7087, 9679, 5521, 844, 8941, 7420]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629641571442581, 0.8915738672294452, 0.7959096463244201, 0.6891077032456928, 0.5750787216034744, 0.4633524759677461, 0.3690675445822621, 0.30594441039702025, 0.25845674865810847, 0.23526423692090212]"
445,"[6158, 6145, 2544, 841, 4819, 1395, 8348, 7194, 7862, 2287]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9658581365458767, 0.8956645051871284, 0.8015643791167006, 0.6938249765690395, 0.5769496705764394, 0.4780688073086482, 0.38158906900324663, 0.29664465331151074, 0.24868711226539192, 0.22114810498970852]"
446,"[3541, 3882, 7192, 9969, 5266, 5211, 718, 2618, 6569, 1563]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9652911595006279, 0.897142557246593, 0.803320714126769, 0.6997641830083856, 0.5832105833216982, 0.47157756800814166, 0.3855861240860938, 0.3156987640456851, 0.2762607736400981, 0.24886926514330146]"
447,"[6506, 5908, 1418, 4467, 7230, 7532, 9595, 5293, 8024, 6803]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637506997117451, 0.8942976784134098, 0.8031285315595774, 0.6969382562382711, 0.5869264392524146, 0.47926944217058687, 0.38502613282445186, 0.3078477987200014, 0.2631840042162857, 0.2318695511466534]"
448,"[1757, 1321, 1603, 4749, 425, 2375, 4300, 3839, 502, 2264]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633843842719112, 0.8972498589933442, 0.8023864171538472, 0.6984121042988022, 0.5831568249885444, 0.46947870637440925, 0.38003614304933286, 0.3120990468176617, 0.27102474497882856, 0.24946885522252138]"
449,"[5495, 140, 2783, 6172, 4315, 5335, 7876, 4088, 2325, 8448]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.96257390304965, 0.8906908015842974, 0.7922594709951645, 0.682626299455187, 0.5747344838221816, 0.4754259022503807, 0.3853259717317629, 0.31576394202920666, 0.2776867043810653, 0.25324962149709285]"
450,"[941, 3215, 5389, 5419, 2078, 4889, 6051, 7252, 7223, 1604]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9630438809990715, 0.8943722310341843, 0.8018141252043096, 0.693841224143196, 0.5821082690613404, 0.4800335612740285, 0.3838972352977333, 0.3054994110321875, 0.26050634795616473, 0.23235633700895686]"
451,"[6110, 9001, 6797, 1135, 8582, 2938, 4385, 1571, 4646, 4389]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641629114517456, 0.8916596985065723, 0.7991800329197666, 0.6906061983685512, 0.5656740297601599, 0.45746824792311447, 0.35967673597833455, 0.27461453701472666, 0.2204123132744787, 0.2055548728233007]"
452,"[9171, 3280, 4802, 3068, 4558, 8103, 7419, 2629, 1835, 6662]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9633940833269117, 0.8950980476310203, 0.8013056683359879, 0.6921625484844702, 0.5830840453597587, 0.4695755725952905, 0.38011759941853884, 0.32033063534432094, 0.27437645166642055, 0.2444801683230427]"
453,"[2897, 1181, 2592, 1380, 1854, 2382, 2224, 5966, 6221, 972]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.962595387506484, 0.8915026540341553, 0.7956440813608692, 0.6912068478369928, 0.5891263836870266, 0.48087442790343865, 0.39081818167119775, 0.3172064295382126, 0.25965762257981473, 0.23426496375787023]"
454,"[8223, 6108, 6071, 6123, 4414, 4903, 525, 2478, 8662, 6447]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9655374519846995, 0.8984875423799293, 0.8039689576971404, 0.6930159810751749, 0.5757777385077979, 0.47579802533427906, 0.38016806805099823, 0.3042719849517458, 0.25261749373714476, 0.22338066066574974]"
455,"[1582, 7862, 9070, 6903, 1153, 4545, 1665, 5657, 9653, 2088]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9624523293391595, 0.8973517421216655, 0.8107169521240333, 0.7074658690236082, 0.5970411694119822, 0.4929652528187721, 0.3989248777840671, 0.3252125243876908, 0.2859763780615284, 0.2585331493420271]"
456,"[6087, 9678, 4807, 8921, 9557, 7930, 3812, 8863, 7296, 4052]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9637868064690567, 0.8938256360379296, 0.7978931443866557, 0.688627590108148, 0.5676613511183191, 0.45352906934031645, 0.34006529312903494, 0.26876501194805824, 0.2238964571715479, 0.20641380642312976]"
457,"[2009, 7276, 7809, 1225, 8664, 8263, 7371, 1943, 6106, 8055]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9635821431337417, 0.8870198482149108, 0.7896475947634265, 0.6798423876777532, 0.5625946924015547, 0.4535868995821609, 0.36153902642807906, 0.3014640356935373, 0.2665798406324846, 0.2558618576415015]"
458,"[5995, 6856, 4052, 4459, 8250, 2109, 3250, 5253, 345, 7750]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9657675651002069, 0.8958060473263855, 0.7936323082283414, 0.6844381616497877, 0.573846753008666, 0.4710588287744642, 0.39181088815453863, 0.32374395039546394, 0.28463181363794493, 0.27205093764963356]"
459,"[2594, 9787, 9456, 3367, 6716, 7062, 1734, 5191, 1768, 4659]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641028586724073, 0.8953470833485885, 0.8056748520818728, 0.6983203792587117, 0.5844006848532539, 0.46960195396916393, 0.363610956172347, 0.3016869760388441, 0.2438860049783236, 0.21590996902541623]"
460,"[771, 2882, 3529, 2047, 9287, 2596, 1731, 4193, 699, 6701]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9639776536540732, 0.8953542787753479, 0.8070753315168667, 0.6959509769523822, 0.5860484941224741, 0.47504139250092625, 0.38778781025110876, 0.32322219655552237, 0.2626038981625607, 0.24566528053886497]"
461,"[1604, 6570, 7523, 8574, 8371, 1856, 2429, 2829, 819, 416]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.964602470437834, 0.8945819352818395, 0.8026825980272676, 0.6980619976433553, 0.5881999602297133, 0.47568798081983926, 0.3881164893548904, 0.30840719949364775, 0.2618840505827374, 0.23568769626347436]"
462,"[8298, 862, 8235, 7899, 3558, 1897, 4094, 7503, 6535, 461]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9648054958761216, 0.897619466908336, 0.8067331809630632, 0.6952254760831748, 0.5892578773573312, 0.47957597835472726, 0.37430377582946306, 0.29670048317046105, 0.2331601426652188, 0.20239391069012588]"
463,"[6025, 4482, 3111, 1043, 4586, 3508, 8001, 9691, 3879, 3596]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9666048673791343, 0.9026562828596096, 0.8106421974674483, 0.7022641781366099, 0.5900256039560143, 0.49216130409048114, 0.4045961526278992, 0.3359136601356508, 0.28128502285645224, 0.24230918785389977]"
464,"[5930, 3001, 9559, 9555, 7321, 6253, 1200, 1632, 7965, 830]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9632191046364574, 0.8934951123760378, 0.804236796697851, 0.7028498054025788, 0.5881036189866744, 0.48173246361311955, 0.382311658835201, 0.30986170720300266, 0.26645197749105587, 0.25906681811441923]"
465,"[7908, 8309, 7502, 1859, 5450, 6691, 2372, 3227, 7219, 9802]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9649354546617934, 0.8982238422718362, 0.8093162321118563, 0.6970880313393218, 0.5773659501147149, 0.47061223037739425, 0.3838734417243844, 0.3005190713049176, 0.2547973551913363, 0.22065809370054762]"
466,"[8677, 9672, 3038, 2181, 9090, 9649, 9978, 8606, 1823, 8316]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, -0.9318927781937794, -0.9156034757979407, -0.8995989072027624, -0.8838740953174353, -0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.961169870575382, 0.8870972976961018, 0.7905936104695995, -0.6768128184748519, -0.5616088887309189, -0.44536536489769574, -0.34583592624103054, -0.2716141828733513, -0.23442017580224145, -0.21558199700347325]"
467,"[8575, 4866, 6211, 4947, 760, 1404, 3089, 6258, 4490, 6272]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9672376543424875, 0.9006673584390966, 0.8106182226612797, 0.7074402281626235, 0.5896944607120512, 0.48241839476000525, 0.39359334902367044, 0.331863993618261, 0.2808326075324258, 0.2474920086906233]"
468,"[4035, 755, 7243, 9645, 4455, 9190, 5147, 5740, 3655, 9079]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.96618636078171, 0.8972218098881466, 0.8027193498977613, 0.7012778681477052, 0.5873888898981421, 0.48767803852843417, 0.40034186010975176, 0.33029481566424723, 0.2853978213877301, 0.2616308701449754]"
469,"[1408, 1218, 7295, 1475, 8971, 166, 8195, 137, 1022, 6088]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9653511548618355, 0.8964373980871942, 0.7999190267320216, 0.6806888465555782, 0.5598041010274394, 0.4585002287472441, 0.3700582417422795, 0.29794115386546166, 0.2448338186066359, 0.2163651666667427]"
470,"[8090, 6893, 4061, 9404, 1143, 4481, 7357, 2831, 9913, 5566]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641481204864308, 0.8929853615957998, 0.7961681412285538, 0.6789792340321379, 0.5674213616387037, 0.4640102343540201, 0.3691596873682176, 0.3019045205688967, 0.264385503158518, 0.2348955979448476]"
471,"[16, 6430, 1078, 4173, 9702, 5055, 6088, 9582, 4543, 5488]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641741966102447, 0.8932516895305468, 0.8042502362211792, 0.6931972980198065, 0.5838689741928498, 0.48440135292013736, 0.38943992256697085, 0.3275157490116523, 0.2802509453307723, 0.24679797451792124]"
472,"[7369, 310, 2232, 7087, 7178, 1788, 9272, 7076, 3074, 659]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, -0.8838740953174353, -0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.9645544802494037, 0.8956296403738909, 0.8071765738197997, 0.7022825059237529, 0.5881794341629227, 0.498437408312593, -0.3997982114912388, -0.3460795639866914, -0.3049936155656996, -0.2831000390323415]"
473,"[6765, 1681, 9182, 5438, 8702, 2252, 933, 5975, 2419, 7315]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9668705076057358, 0.9011624159868424, 0.8071091572615849, 0.706679845364081, 0.5953820702285252, 0.4950666733751261, 0.41339936175528375, 0.3504896859097951, 0.3081954798096628, 0.2749340740219963]"
474,"[8090, 374, 9938, 8690, 7035, 4600, 8146, 4540, 1708, 3458]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641481204864308, 0.8914290762346123, 0.7950147277704867, 0.6831210254458184, 0.5623902224017463, 0.44762645753159325, 0.35424907433953096, 0.2917015899845024, 0.25469624146248027, 0.23202535576762318]"
475,"[5514, 5847, 7457, 923, 6922, 8494, 7103, 683, 2078, 4222]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9623768869407864, 0.8947745232596253, 0.8020775008263185, 0.6937510073871923, 0.5842075331949383, 0.4789424796887928, 0.3806015212868967, 0.3108701939443491, 0.26788289374942476, 0.23929589949209867]"
476,"[2969, 2834, 1048, 2817, 5269, 918, 5697, 4283, 7990, 2546]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.96267167897416, 0.8947590757275516, 0.8015752855773669, 0.6909134762716219, 0.5750902308297948, 0.47215777816722543, 0.38164476055540447, 0.3034982225606281, 0.2568646399290089, 0.24021354943912504]"
477,"[3489, 6918, 2670, 8256, 9981, 8274, 9951, 402, 2665, 9019]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9641579171521257, 0.8971734150358901, 0.8062543922254675, 0.7029184588158622, 0.5822576035520872, 0.4632082972994642, 0.37303277038281396, 0.2933230943402982, 0.2558423836428737, 0.22999576894080115]"
478,"[540, 3165, 637, 5316, 2454, 7523, 1567, 4343, 1078, 5926]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629611678759379, 0.889828048712881, 0.7958617692258791, 0.6918005360029637, 0.5813768623257709, 0.4815248369017259, 0.40298903847388107, 0.33410307177672294, 0.28788628187329074, 0.26844283120273393]"
479,"[3256, 9631, 2327, 903, 7362, 8763, 563, 1064, 5158, 4608]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963402569713044, 0.895323888899582, 0.8029489231076354, 0.69837741140258, 0.5878364797573962, 0.4762550089487777, 0.39285567007056943, 0.33021824891481116, 0.30363749823901104, 0.2924520312034493]"
480,"[7036, 1294, 129, 7407, 9412, 5265, 8254, 5407, 715, 4270]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9629331077836728, 0.8936828345896036, 0.8015857364627519, 0.7000599668456347, 0.5936220869209765, 0.49347316819883064, 0.41656152896503534, 0.3462698132698447, 0.300331156290043, 0.2695857312056205]"
481,"[9955, 3020, 7545, 5980, 3682, 5060, 4398, 4168, 184, 5909]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, -0.9484718800274279, -0.9318927781937794, -0.9156034757979407, -0.8995989072027624, -0.8838740953174353, -0.8684241500497196, -0.8532442667852227, -0.8383297248932695]","[1, 0.9625143015874558, 0.897147667756288, -0.8079643875026191, -0.7036431843719652, -0.5959745116079106, -0.48484755531210827, -0.3990805608679688, -0.31070594637419696, -0.23224550297827598, -0.20311749401179294]"
482,"[4547, 6900, 7760, 1502, 525, 4541, 6421, 1266, 9786, 422]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9636460576601612, 0.9016321806172549, 0.8152784256804562, 0.7081782756927564, 0.5987540307190847, 0.5056020963227998, 0.40311843878103004, 0.3453511123871812, 0.2959472953190315, 0.26989225587107674]"
483,"[7662, 6277, 7039, 8657, 8379, 960, 3374, 8510, 2326, 1601]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9642109161345688, 0.8958197346100636, 0.7965786018447071, 0.6867261505215295, 0.5650091289625497, 0.455114093574953, 0.35493492916713426, 0.2978184565601302, 0.2514989249815151, 0.22957803741165017]"
484,"[2641, 7650, 2157, 5707, 824, 1387, 634, 778, 6523, 1083]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9638356948729293, 0.8969217554212741, 0.8049822464642313, 0.6993779630069357, 0.5821117599597029, 0.4766307381391517, 0.38875166607873124, 0.3261361307184099, 0.27958894034681586, 0.2633067002559564]"
485,"[950, 8309, 3703, 4002, 5938, 5120, 4459, 638, 6391, 1090]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9646098870429174, 0.8978224553372931, 0.8074039804599099, 0.7034884118065725, 0.5991061012013053, 0.49877269874749197, 0.4034758837570963, 0.3368169654562055, 0.2938792452684989, 0.2794348365286799]"
486,"[9552, 4014, 9915, 6338, 6230, 4744, 65, 4258, 7246, 5038]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.9625429842718283, 0.8930113924716265, 0.7972232397058103, 0.689726989954855, 0.585572271160183, 0.4843126398317645, 0.4013330099009099, 0.33525723699935955, 0.29018004995512287, 0.26550323393082764]"
487,"[1709, 1127, 8631, 1971, 9384, 8691, 1116, 8086, 1184, 4620]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0.9825201967683334, 0.9653459370576843, 0.9484718800274279, 0.9318927781937794, 0.9156034757979407, 0.8995989072027624, 0.8838740953174353, 0.8684241500497196, 0.8532442667852227, 0.8383297248932695]","[1, 0.963353913574273, 0.8935746180520091, 0.8041182084626024, 0.6960997981615131, 0.5890213558701932, 0.48802014001940625, 0.3917227451134579, 0.3248716170231189, 0.2890992447993431, 0.2728524897266639]"
