run,indices,signs,weights,results
897,"[3976, 7403, 3992, 465, 6410, 4171, 613, 7529, 9820, 3540]","[1, 1, 1, -1, 1, -1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, -1.153586846597415, -1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331656133882527, 1.0634714810991994, 1.0884599272519448, -1.0880392163322359, -1.092197321500444, 1.0715376426012786, 1.0763407608982842, 1.0344377369709308, 0.9683902611331978, 0.91320784139895]"
898,"[3185, 4247, 7342, 1025, 3387, 1411, 1626, 402, 974, 6430]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0320700294337029, 1.0605161496871074, 1.0876816668046994, 1.1118720613174953, 1.1249078241270452, 1.1307768241346545, 1.1413911604623337, 1.1442690933026, 1.1373356340215868, 1.0576622228445645]"
899,"[3653, 6935, 8119, 4097, 8265, 6004, 6670, 1480, 4170, 4518]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0328853870157768, 1.0572590165708828, 1.0727357755461038, 1.0945380137406973, 1.1130188521421343, 1.1126342028227838, 1.0942217838502482, 1.0706094118001137, 1.0557892564382085, 0.9991992132262482]"
900,"[7795, 2386, 7939, 1956, 1777, 2915, 6769, 2626, 6666, 1837]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0342462374885433, 1.0597345564138942, 1.0721514684560696, 1.0954592416026319, 1.0973238322369043, 1.067516323422685, 1.02766481661368, 0.9836183988385077, 0.9477166998870578, 0.8845450162169004]"
901,"[2585, 9022, 2475, 7421, 6177, 763, 3501, 5964, 1894, 6454]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0334774779765958, 1.0577702691576147, 1.0647121027435076, 1.0902230593138262, 1.09499777948899, 1.0935310580936584, 1.0973412840292889, 1.059455245676567, 1.0425137007036882, 1.0316750911356176]"
902,"[3767, 3140, 4433, 2663, 4330, 2745, 2601, 7929, 991, 6486]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.032283502857825, 1.059066976863735, 1.0548572986248483, 1.0486935606578363, 1.0480695327334335, 1.054027243812649, 1.0167751995096876, 0.9857871803774113, 0.9632367062571507, 0.9722482587119765]"
903,"[9339, 6327, 5352, 9279, 9226, 5400, 1736, 5053, 2488, 3650]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0315788730508062, 1.0593195227325631, 1.074006390530623, 1.0755914488319105, 1.0809090672535437, 1.075465134771835, 1.0569317238480636, 1.025652358660518, 1.020440380608675, 0.968445673929043]"
904,"[9623, 354, 2958, 8496, 4546, 2366, 2766, 6158, 4611, 8308]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.035617230509525, 1.0687757242555778, 1.0849085376003935, 1.0972690729668038, 1.1099126409292903, -1.1150142625071489, -1.1198939522712688, -1.1249016460229833, -1.1034397774287616, -1.0567924880834942]"
905,"[7583, 4213, 2673, 6931, 6413, 788, 4832, 2652, 9507, 549]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0318052040868497, 1.0598228360223458, 1.0793251257286138, 1.0929668078268153, 1.0986534676840776, 1.0913951018049322, 1.098085802263473, 1.08555143181429, 1.0729045801509027, 1.0596695273714343]"
906,"[974, 2195, 1376, 1483, 42, 7111, 4010, 8400, 8339, 502]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0349758012200918, 1.0691104994514546, 1.102025781443255, 1.11604618740352, 1.1307212703554832, 1.131362094549603, 1.1133400149950305, 1.1077605696127082, 1.1113005841991745, 1.0794320731733793]"
907,"[8061, 6089, 6410, 9339, 8074, 6642, 4790, 2331, 9960, 5234]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.029463918833066, 1.0575265607790147, 1.076530903127182, 1.0836318728617949, 1.0896836151186649, 1.0856592060462908, 1.0711300154207086, 1.0224518820013446, -1.0037270793238566, -0.98763618188768]"
908,"[7561, 4388, 581, 2793, 7752, 248, 6005, 8887, 8083, 5429]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033456006207782, 1.0606086384319364, 1.0756904927357962, 1.0980048008924965, 1.073744044654115, 1.0882396359918878, 1.0928629905512435, 1.045591550722497, 0.9526793067537106, 0.8499435039270842]"
909,"[9665, 4006, 5689, 1243, 1470, 1851, 3392, 296, 2300, 97]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.031792184824689, 1.0576117746718083, 1.072769966736429, 1.1017811721529598, 1.1003491904023015, 1.10612178550699, 1.0889566507422288, 1.0798497431928393, 1.0414108837241192, 0.9878958513942594]"
910,"[4542, 4390, 6699, 5810, 6758, 843, 7574, 1961, 3968, 5358]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0290159906225649, 1.052983996255399, 1.0543834139368948, 1.0782738602157007, 1.101203867107148, 1.1143657308720885, 1.1142548173691857, 1.093070232738543, 1.0866155300865297, 1.0359062782842807]"
911,"[4604, 4980, 4065, 9255, 7126, 2711, 1458, 7063, 9801, 7193]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0342556114613441, 1.0621544407599004, 1.0782725390003363, 1.0949569959493042, 1.1013879252196055, 1.1132908912723471, 1.1184446896822002, 1.0912406048059764, 1.038454473364797, 1.0187179826296122]"
912,"[8743, 8214, 3570, 8482, 2516, 2556, 3037, 8280, 7343, 7336]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0317735915174477, 1.0554922699635576, 1.0850072405221447, 1.101079379332799, 1.1028284282870875, 1.0697753258752571, -1.0610665096160081, -1.0214723229426772, -0.9589052564141475, -0.8882794269573476]"
913,"[4290, 3153, 6376, 2654, 8846, 2279, 1167, 9155, 9860, 6440]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0334858227554857, 1.0604583787185402, 1.0833127313240143, 1.0967338947819865, 1.1162942047338764, 1.0949467886645714, 1.0659213959809968, 1.0769750154421913, 1.0427769893604169, 1.012237832483595]"
914,"[9692, 3276, 9894, 4689, 7287, 8401, 7919, 5073, 5591, 7475]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0296010735187366, 1.0481836199209809, 1.0614693927009633, 1.0780291861606777, 1.0755224985288465, 1.0790745603893992, 1.0662062351783061, 1.0636064351499552, 1.0360839768945957, 1.0044283821446605]"
915,"[7367, 9270, 3710, 831, 4383, 6886, 235, 3727, 9054, 431]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0335075090288346, 1.0608970290079631, 1.0807041596948845, 1.0971732981730085, 1.0995199544387881, 1.1073675868051853, 1.111950159568655, 1.0937779273375958, 1.0656233942228932, 1.029362723781721]"
916,"[9418, 4341, 861, 4422, 1226, 6768, 1489, 4565, 7291, 9793]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0340413041324155, 1.0615149561991586, 1.0806197337583088, 1.1035931835205717, 1.1018669170833557, 1.1131734667483422, 1.116519575608687, 1.1118408852745763, 1.057719703700501, 1.049236589034188]"
917,"[8006, 8123, 8498, 1770, 2345, 5138, 8498, 7384, 4222, 4931]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0324250429374018, 1.0524677969339857, 1.063795883920642, 1.0791833073283963, 1.075133979832037, 1.0655232875877518, 1.037403486727143, 1.0199787223060865, 0.9655903382583555, 0.9152657716067848]"
918,"[5488, 9645, 1865, 2001, 1927, 4926, 3501, 7820, 2896, 3215]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.033170861301542, 1.0622083285885267, 1.0852957986946956, 1.1031289564082312, 1.0816818977565243, 1.09122432433974, 1.099907383841796, 1.072503961273642, 1.0292978870696103, 1.0086073201630368]"
919,"[5943, 363, 7846, 668, 2968, 5237, 8575, 7536, 8193, 8647]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0348837120807057, 1.0702368448416386, 1.0990185490803372, 1.1265926222492053, 1.1403392098963294, 1.1558922777879754, -1.161657823307488, -1.160469057075954, -1.1372792870975055, -1.138124771028366]"
920,"[9111, 9693, 2840, 4145, 1880, 470, 7165, 1320, 1995, 8118]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, -1.429307717749016]","[1, 1.032816262771237, 1.0665321733923248, 1.0841148810144325, 1.0998986307543719, 1.126114991043806, 1.136366584347245, 1.1496432312332374, 1.1393463255053369, 1.1386413691375514, -1.1264554218577985]"
921,"[4984, 5983, 7666, 9909, 3672, 1949, 9372, 4733, 9082, 437]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0336500308262888, 1.047377200356833, 1.0662326404780507, 1.0789159959215793, 1.076796714285342, 1.058474949681536, 1.0502052679871414, 1.0053795676124826, 0.9912460790504412, 0.9700360316670842]"
922,"[2259, 2378, 6811, 2328, 9543, 6914, 4051, 2549, 7372, 7584]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0320677083194025, 1.05734281368727, 1.0826579832535383, 1.094948859809424, 1.10305060903793, 1.1035393408549443, 1.1061697950262925, 1.0982311238385867, 1.0606417776678325, 1.0209586879944277]"
923,"[2235, 3423, 1380, 6562, 2112, 3908, 2529, 2732, 5843, 5505]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0348098328651953, 1.0611170753043846, 1.0769998664809377, 1.102149018800053, 1.1145775994061446, 1.0999307858469496, 1.0821637688208972, 1.0675281908378194, 1.0121639445577273, 0.8842990780390063]"
924,"[3284, 4979, 6155, 8287, 3327, 5283, 9865, 7769, 9142, 987]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0313383254238475, 1.0495730773601712, 1.077579276906979, 1.087505957923644, 1.0872735343364057, 1.0896969157942247, 1.074169610629844, 1.0282857976686064, 1.0169932635543177, 0.954662003052558]"
925,"[9770, 5742, 5803, 4425, 5970, 6157, 6003, 968, 6480, 571]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0351881433267756, 1.066932500645411, 1.1012824122316236, 1.128069772943579, 1.145634053076139, 1.1253886034428817, 1.12348114485355, 1.111818770831263, 1.1080954926600999, 1.098668402718327]"
926,"[2176, 5430, 9988, 3563, 2497, 2748, 8553, 766, 5644, 7757]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0337940561075472, 1.063295836365092, 1.078553172996782, 1.0930629632166835, 1.1086446808159143, 1.1032522912422964, 1.0653410013762201, 1.0457908734837804, 0.99516267395953, 0.9586291357517965]"
927,"[245, 2296, 9251, 5008, 8740, 444, 8413, 4057, 1503, 4599]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0306703598705873, 1.0525846750501584, 1.0760098507749882, 1.093522097231838, 1.0817378188204418, 1.077151861345294, 1.0852245992673084, 1.0505494039800582, 1.0240629993499921, 0.9613482106370986]"
928,"[4500, 6688, 640, 93, 8237, 4769, 4384, 7576, 643, 9608]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0335459603139718, 1.0602796374391634, -1.0698326064421455, -1.0881423231729042, -1.0611860555994825, -1.0692707165095363, -1.0520676699805298, -1.032745909554853, -1.0200136123880965, -1.0148108769802406]"
929,"[110, 5134, 6534, 5454, 3944, 1784, 5091, 9009, 8314, 7902]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0318318418638541, 1.0595681915959954, 1.0924629252660665, 1.1056597387179572, 1.1094025542555248, 1.0846328349293426, 1.0692508728694403, 1.0439488207843215, 0.9918052998689452, 0.97056797467208]"
930,"[6247, 7329, 8972, 5179, 3126, 1623, 9682, 4006, 3745, 9392]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.034413315216706, 1.0590187609218364, 1.0795021279118544, 1.0834990634178905, 1.0802426790624027, 1.070057081309355, 1.0686191819003044, 1.037536943592033, 0.9722068184643103, 0.9413130891643212]"
931,"[4267, 5581, 7936, 6035, 8351, 9226, 9624, 7978, 3958, 5189]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0312602977802308, 1.0587303660945409, 1.0855843820124063, 1.1030515796687097, 1.1079969228133897, 1.1117789727785101, 1.0537208461994778, 1.0117943031808325, 1.0013858062876235, 0.9692925205286338]"
932,"[8073, 7433, 8369, 4416, 4869, 5686, 2106, 4922, 9065, 4992]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0319655477099368, 1.0669735952961732, 1.0951666399456885, 1.1173280409938509, 1.1323037687932889, 1.1274335832294025, 1.1342897523501971, -0.18088495486907336, -0.14841226582415623, -0.1294295092833999]"
933,"[43, 4710, 289, 6678, 3004, 4851, 8357, 8562, 676, 6310]","[-1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, -1.0363646092575083, -1.0740516033214678, -1.1131090701986535, -1.153586846597415, -1.1955365815185317, -1.239011802158511, -1.2840679822094465, -1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, -1.0348053103259982, -1.0632299423554663, -1.0775149086167701, -1.0958092603295133, -1.105926029495521, -1.108657890400124, -1.104599136614177, -1.064178222094514, -1.04196966369642, -0.9812857959891832]"
934,"[5637, 1504, 8776, 3551, 1292, 2390, 4605, 5371, 4750, 8802]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, -1.429307717749016]","[1, 1.0337960045665613, 1.0640070766407757, 1.0858157907068977, 1.0853199807803846, 1.078124682134937, 1.0955942851627087, 1.104632745988078, 1.0793194813106348, 1.0692396763643541, -1.031421597075561]"
935,"[6745, 1666, 9611, 8828, 5138, 9316, 329, 8152, 8887, 8012]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0331456791305114, 1.0611894332830223, 1.0823726078539266, 1.099724374439534, 1.1031304693397244, 1.108758433773939, 1.0827595978972346, 1.0370671631203752, 0.9714975544150363, 0.9468070027087153]"
936,"[6398, 3014, 2780, 4199, 7441, 8444, 4102, 4323, 8029, 6472]","[1, 1, 1, 1, 1, 1, -1, 1, -1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, -1.2840679822094465, -1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0237179345624294, 1.0560253138373352, 1.0799104039888325, 1.0809887825904674, 1.079794637633092, 1.07185217839807, -1.0613667369813486, -1.061162085645307, 1.0326076998832348, 0.9983089165376201]"
937,"[4912, 4750, 1309, 167, 968, 6361, 2821, 6540, 7417, 2067]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0304282561495695, 1.0591337203712008, 1.0808371385625803, 1.1002521040570448, 1.107226826007947, 1.1137751089438754, 1.1162458097784322, 1.1063432301715275, 1.0951992205620693, 1.0539120013289827]"
938,"[1783, 2705, 1947, 9227, 1318, 6485, 7920, 9461, 6801, 1600]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0323780023908444, 1.064437209568185, 1.086681656116853, 1.1131082590742174, 1.1296627441551046, 1.1251629423457998, 1.1043985991067504, 1.1115735668269173, 1.0891306887251064, 1.0277488236945225]"
939,"[646, 395, 535, 1431, 7246, 4012, 2425, 808, 1763, 3783]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0324312563675542, 1.0623959455056493, 1.082204831016058, 1.1076760739281033, 1.1027973858753575, 1.1062773140419184, 1.0890177126633993, 1.067026491371353, 1.0148104312408737, 1.0045980088315123]"
940,"[2157, 2799, 1872, 7013, 8212, 5192, 8285, 4990, 2807, 5172]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0340948228993336, 1.0633138817367738, 1.0719940256505687, 1.081842076705908, 1.0764766118743863, 1.072595980594953, 1.0362293401460874, 0.9963882544522842, 0.9376722016439101, 0.9001370998856502]"
941,"[8759, 5493, 4150, 2215, 3908, 519, 8378, 6031, 9601, 2980]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, -1.3791552750658178, -1.429307717749016]","[1, 1.0342561719424428, 1.0567606972469898, 1.0754166499479088, 1.0962352898409256, 1.0863200281730474, 1.088242147554212, 1.0868644372282459, 1.0822117241879505, -1.0541932061417492, -1.0074516109638267]"
942,"[1324, 4760, 4291, 9881, 3798, 7571, 4022, 1174, 2020, 7392]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0334779611100613, 1.0622497844987115, 1.082297020315219, 1.0853864600749419, 1.089041906248665, 1.0884467632834012, 1.063967939211593, 1.0470839195620147, 0.9947773200548324, 0.9373686002490117]"
943,"[5087, 6367, 2757, 7589, 5215, 4375, 3487, 9580, 6812, 2841]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.029674654176812, 1.0620381204654195, 1.083589324036003, 1.1013346456024513, 1.1141659196420246, 1.1248168965735452, 1.1344154990352386, 1.106479028551989, 1.0868318078947454, 1.0413937295055198]"
944,"[1491, 3691, 7309, 1712, 6431, 3172, 6388, 2245, 3615, 2618]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0336753474035771, 1.0618803217634516, 1.084506230501438, 1.100098171818217, 1.1081894718922207, 1.1071025457821924, 1.093192036315838, 1.0871791767262982, 1.0859295921466614, 1.055850206518209]"
945,"[1404, 7946, 1065, 5418, 1910, 8217, 1076, 1897, 6609, 5667]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0321627705392418, 1.0587131120241162, 1.0812804165384202, 1.0982735352014756, 1.0823903801509487, 1.090879427105417, 1.1056848208698167, 1.083284977698626, 1.0596813241287848, 1.0181481149597342]"
946,"[5154, 2950, 9351, 6909, 2779, 4699, 1324, 1726, 8319, 5943]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0363646092575083, 1.0740516033214678, 1.1131090701986535, 1.153586846597415, 1.1955365815185317, 1.239011802158511, 1.2840679822094465, 1.3307626126425707, 1.3791552750658178, 1.429307717749016]","[1, 1.0325639716179056, 1.0571245889222378, 1.083928804300277, 1.0942117384167105, 1.1161150008155518, 1.1196796142031713, 1.1138090892414796, 1.096858424747231, 1.0734631918401634, 1.0631919661050078]"
