run,indices,signs,weights,results
884,"[604, 2340, 1248, 6983, 1619, 3936, 8377, 6044, 5206, 2651]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0988125446944228, 1.198948662436538, 1.3090274750938657, 1.4271949313664558, 1.57267851135496, 1.7095090767050996, 1.810395877272884, 1.9155446789694617, 1.9980750703585215, 2.1366792657306206]"
885,"[8975, 2160, 1923, 451, 2038, 8705, 6997, 5182, 617, 4040]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014802222446265, 1.208160859380933, 1.316910732006089, 1.40018248298628, 1.5015374729845141, 1.5853293049951174, 1.6720349088336193, 1.796861188881413, 1.8643475446581734, 1.943120242376439]"
886,"[4725, 7707, 5435, 4661, 6164, 9000, 4048, 5151, 7169, 9835]","[1, 1, 1, 1, 1, 1, -1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.103471186804017, 1.2160067676530897, 1.337386036043195, 1.4764472160263917, 1.6062273016624715, 1.762464640094798, -1.8904262493716497, 2.0229272653857278, 2.0751922726090175, 2.1515734763534424]"
887,"[5000, 3753, 477, 6463, 8227, 8411, 5059, 2257, 868, 7034]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021247199913564, 1.2153904987253685, 1.319965416875337, 1.4175167734603948, 1.549885534988187, 1.677691023435471, 1.7360625543776658, 1.833425977543136, 1.8856531935684975, 2.019825435811185]"
888,"[1714, 2545, 8850, 5823, 7842, 5106, 5159, 9252, 1926, 2488]","[1, 1, 1, 1, 1, -1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1028170595347007, 1.2147486181378258, 1.318295535739575, 1.4027872660129148, 1.4640899776559744, -1.4544530370549478, -1.5002514826728344, -1.4487210465167744, 1.5546724100522225, 1.7202947704251237]"
889,"[2052, 3651, 1906, 5597, 4460, 6298, 3343, 5311, 4989, 3332]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0968429053992654, 1.1962256538222693, 1.3189615031592872, 1.4353139945702493, 1.5210599145972121, 1.5997310987418176, 1.6465657307324908, 1.6963491985666568, 1.8664248485967614, 1.887463534267639]"
890,"[1619, 4804, 3366, 2061, 2792, 4482, 374, 7196, 5681, 568]","[1, 1, 1, 1, 1, 1, -1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, 2.725552231681011]","[1, 1.1048019672276106, 1.2070682076453114, 1.33437305086028, 1.4255343677300902, 1.543459108558808, 1.6661956795954833, -1.7947810021185346, -1.8593899646881877, -2.0464711225493644, 2.111975049268509]"
891,"[5661, 4777, 1002, 4661, 6121, 7734, 2993, 8981, 7394, 8738]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.10413537501968, 1.211815596560786, 1.3394252213823936, 1.466855370624009, 1.5916501374538665, 1.7120264605908468, 1.7769006935735254, 1.8732888841882482, 1.951939212477578, 2.037042244942851]"
892,"[1739, 5528, 472, 5187, 9005, 9872, 9903, 1632, 7001, 7036]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0882555995156105, 1.195086087709344, 1.3035560365573402, 1.432036254848433, 1.5650993158667683, 1.6579952628289156, 1.7672494832536154, 1.8463551344133127, 2.0204006098046605, 2.132966472269903]"
893,"[2850, 9459, 2742, 4491, 4981, 3678, 7549, 5555, 1398, 5707]","[1, 1, 1, 1, 1, -1, 1, 1, -1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.1014738756094036, 1.1932147878421602, 1.2702779684528398, 1.3275389091205216, 1.4085894714437917, -1.5246272913209467, -1.503245468093569, -1.648353604497821, 1.7068425331837835, -1.7172308818953863]"
894,"[2785, 6921, 1560, 9278, 4361, 5314, 5001, 9047, 9646, 5370]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0941989349257708, 1.195040446975196, 1.284552195406718, 1.3861436277415677, 1.4611938924580232, 1.5788562123759202, 1.7397543367086392, 1.890912148254153, 1.938359663920618, 1.8067210961043751]"
895,"[8848, 9345, 7760, 3983, 19, 7022, 2645, 4010, 2228, 4165]","[1, 1, 1, 1, 1, 1, -1, -1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.096176385631158, 1.190376780697221, 1.2965734260398771, 1.431647742257942, 1.5451116012332506, 1.6601696101198071, -1.8093416311301327, 1.9018171467245508, 1.9839515763066358, 2.123365003408334]"
896,"[2074, 7059, 8793, 9822, 9480, 1135, 621, 8337, 1549, 4082]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1040561294704836, 1.2093638441303716, 1.3058333225419612, 1.3819117405840142, 1.515038639006515, 1.5550762498865363, 1.7103237986084807, 1.7908645062384683, 1.8631408774927996, 1.9819365897212202]"
897,"[7997, 9144, 8891, 8848, 5577, 9465, 5674, 9339, 7423, 2460]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.104017609078446, 1.215469473845253, 1.339694634081435, 1.455615972919008, 1.5822510843622943, 1.6401541155408148, 1.7185924731196893, 1.6592598072959972, 1.7640876022291296, 1.7967539774214536]"
898,"[3741, 2, 6996, 2955, 966, 4842, 2939, 4774, 435, 8491]","[1, 1, 1, -1, 1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.103326214707213, 1.20289929183037, 1.3108971153778872, -1.4367362386112008, -1.556195518299932, 1.553268455192595, 1.6772944111211565, 1.776601910552144, 1.8267130283289996, 1.889535100163456]"
899,"[7873, 4925, 8235, 5672, 2928, 6727, 8142, 607, 3359, 4276]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.1041385137055246, 1.2152233104518977, 1.328780258749856, 1.4584157137755691, 1.599622119263149, 1.733561437263113, 1.8497322749941383, 1.9829994868516119, 2.193414737202091, -2.2570463470591107]"
900,"[544, 8636, 2915, 9219, 9264, 309, 9713, 1457, 882, 9386]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014675479965277, 1.1941652426096432, 1.2713421328750911, 1.3588394232827656, 1.5039153010858721, 1.524345699380734, 1.5507312800933033, 1.5799390485157485, 1.450481745443114, 1.3664914202689216]"
901,"[6454, 7675, 995, 7617, 3886, 5116, 8211, 8273, 8859, 2420]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021451750054982, 1.2183611228634694, 1.320661330535198, 1.4453111630086586, 1.5624264518776048, 1.7225733785965118, 1.8369826353627368, 1.9281481013188624, 2.0284081455081377, 1.9476011219150717]"
902,"[4988, 8991, 8481, 183, 2427, 6375, 4465, 9554, 8153, 9345]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0941973338732598, 1.182645219244373, 1.294486905864744, 1.3679867575810314, 1.4948221437789047, 1.569570188273706, 1.6106528079623366, 1.7673896966604072, 1.8720407369293401, 1.9169976382191334]"
903,"[8450, 6855, 1663, 159, 14, 4324, 548, 3648, 8261, 8639]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.101508174274497, 1.2097759565151784, 1.324780284986128, 1.3163614400501416, 1.34608819376395, 1.3345187213550458, 1.3757460661587453, 1.44662038824678, 1.3402547727779703, 1.4699210266190281]"
904,"[1450, 2277, 8762, 6948, 7376, 6832, 2915, 8093, 5309, 7982]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1047652451048806, 1.2136418663487083, 1.3206875242385603, 1.4346426950774467, 1.553448490492302, 1.66045275385325, 1.706931567111339, 1.7794285830170211, 1.802977594287467, 1.8369415647445513]"
905,"[638, 3997, 8616, 6281, 1981, 8378, 5216, 6910, 4539, 1534]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.1047923590351758, 1.2028307366580562, 1.298585784996756, -1.3702110108154015, -1.4212841367045472, -1.465746315307341, -1.4832543023266394, -1.3967606630330873, -1.3457852532535162, -1.3097083598567492]"
906,"[7796, 4237, 6403, 2755, 1072, 4991, 850, 9085, 2270, 1215]","[1, -1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0995234043897495, -1.2068907004529, -1.324461358672403, -1.4467627799230027, -1.5822143249187635, -1.6666410442703055, -1.8119587145753318, -1.9157504852640899, 1.9795990024761734, 2.102107677788445]"
907,"[3463, 8184, 3409, 64, 5743, 5793, 4737, 84, 9279, 9311]","[1, 1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0988155648770277, 1.2126383238164151, 1.3358374888786018, 1.4715012998523342, 1.606229218302426, 1.7590627878663538, -1.8204337410188554, -1.9049924359237829, -1.9489196612860051, -2.067650710122736]"
908,"[3378, 7175, 2126, 8576, 8612, 9656, 1591, 5084, 677, 9473]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0758206645202864, 1.1690654153608249, -1.2623643217424494, -1.3161418792688444, -1.4391512083989235, -1.553645138404304, -1.6278598493524132, -1.6524731115725282, -1.8029551212113624, -1.8535143125835607]"
909,"[4598, 2521, 3418, 5641, 1790, 699, 6533, 9608, 9164, 1091]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0942117191709235, 1.2088170067485986, 1.3261282488673927, 1.4461560560358375, 1.5645800115443835, 1.6995683567226612, 1.8383586641961414, 1.9627198925744647, 2.0365401014623092, 2.134786054695705]"
910,"[2024, 3369, 9125, 8528, 2785, 5853, 621, 3580, 829, 9235]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, -2.725552231681011]","[1, 1.101453231120909, 1.2117556715119329, 1.2874980928188255, 1.4197166117746085, 1.5064995276524527, 1.5399952535377928, 1.6869743898137968, 1.779479363496155, 1.8990207055572845, -1.9806790497491797]"
911,"[7492, 6830, 3600, 1899, 6304, 4942, 68, 6159, 3959, 9338]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.099472490498498, 1.1919025459385135, 1.3074394482496698, 1.4365152851757281, 1.5691025619328043, 1.6930976699799378, 1.7745359295904746, 1.8697517392193646, 1.953719705880425, 1.9406963167829012]"
912,"[6119, 5003, 6541, 5633, 3348, 5344, 1914, 4117, 8185, 2566]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014818075976824, 1.2031524246389438, 1.3242248090969675, 1.4588577534510168, 1.5317196706933165, 1.649249951019305, 1.7804183584551794, 1.915045989029957, 1.9814991646242779, 2.0051676619125822]"
913,"[6414, 2017, 8955, 9859, 6450, 5682, 2376, 7469, 7484, 4253]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.101521690598199, 1.2090386766372228, 1.3271520217821233, 1.4665329436678392, 1.59125171947895, 1.7247729853636142, 1.8773166329114743, 1.9685071674169563, 2.088000092168827, 2.1811505878022377]"
914,"[9155, 5014, 4701, 907, 4246, 6353, 806, 3050, 72, 5214]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.104760564982188, -1.2174913639319054, -1.32756581163845, -1.4152891185110108, -1.5481686263676318, -1.691720615931828, -1.778609131159704, -1.8078655894647662, -1.9166825109439047, -2.091668302513839]"
915,"[3756, 8738, 1906, 9734, 9769, 4770, 2708, 6095, 7489, 5025]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041257479978075, 1.2151956877959682, 1.342072993317947, 1.458534297190751, 1.5512938629813966, 1.6020845468440854, 1.7210551200165025, 1.805549095446714, 1.873147820059309, 2.032927665188224]"
916,"[1029, 2724, 7683, 8087, 9727, 7534, 7337, 3699, 769, 3711]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.094225979620899, 1.2059620048542097, 1.274512317260085, 1.3882904066893706, 1.519901498837869, 1.5920102479259284, 1.7133305951048279, 1.8127170521645402, 1.9745120120956339, 2.075591512733867]"
917,"[1438, 4441, 120, 1195, 5655, 6670, 5829, 3959, 3644, 714]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0942006184731645, 1.2021081155917401, 1.2989428740881215, -1.3608047811116974, -1.485857135172287, -1.5058581241770614, -1.4244070256976604, -1.428059762099822, -1.4956577448407755, -1.5289272702316898]"
918,"[8491, 5878, 4906, 1165, 6394, 7461, 5202, 4844, 365, 5415]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0995092173670329, 1.2074184878480552, 1.2913178984769327, 1.388504498571492, 1.4898721044310224, 1.5470740146093926, 1.6453468885735063, 1.8021302765198948, 1.8776753641599375, 1.8017579983698282]"
919,"[480, 8677, 6825, 2771, 9781, 4320, 8526, 1841, 560, 2238]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0980818962031986, 1.17558225334907, 1.2418070550835891, 1.3709217451491196, 1.4703210216905624, 1.6005412290333378, 1.719401764891466, 1.790885067678572, -1.9115138655744848, -2.019464661984441]"
920,"[7945, 2127, 6733, 8736, 4037, 3076, 4614, 3544, 759, 1512]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1015104345691344, 1.2196120497241678, 1.32575114860583, 1.4305349734132522, 1.5336307374101599, 1.57374683226765, 1.6015179988656516, 1.6821650957484506, 1.7158684558900006, 1.7579680657864631]"
921,"[9383, 2071, 6316, 2418, 7307, 2672, 6661, 5283, 5333, 6967]","[1, 1, -1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.085668830289089, 1.2023257735334432, -1.299053269041435, -1.388620818005389, -1.4372630686475276, -1.554311882412393, -1.6491713168255049, -1.7650231839910382, 1.7927363608008708, 1.8805028792350156]"
922,"[8681, 5974, 5678, 8247, 9845, 3415, 4596, 2103, 5417, 7058]","[1, 1, -1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, -1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1021293853698721, 1.1948834837590494, -1.3119577777228322, 1.427540878668277, 1.5190879558653774, 1.6267201526095558, 1.7290642290295597, 1.871910910833409, 1.9789618404156128, 2.1710050357371315]"
923,"[8020, 6771, 3469, 7992, 2534, 9806, 1321, 4991, 7979, 2206]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014450919742989, 1.2080792220866645, 1.3090107474459, 1.3982039892305342, 1.4485239648223633, 1.5565623851298898, 1.604795363604496, 1.6500004791147047, 1.64364209607918, 1.650493941989966]"
924,"[7486, 573, 5502, 879, 9015, 131, 8974, 8780, 2001, 2003]","[1, -1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.1054661554429974, -1.222055420829921, -1.350940907803127, -1.4934194515797956, -1.6509246596017064, -1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1014567662392856, -1.2123675697197793, -1.3089447470505098, -1.4177845102018638, -1.5097937672653063, -1.584670107120125, 1.7030092755173447, 1.7789321657519515, 1.8507947770864341, 1.9880479315363089]"
925,"[9294, 5080, 7683, 9941, 8051, 4518, 9677, 4725, 597, 784]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0988093123098122, 1.1891648885506327, 1.242237200154506, 1.3280293403214176, 1.4531781469783758, 1.5881644510424449, 1.659154786193395, 1.7840299902962662, -1.8541321731791804, -1.9699104226203379]"
926,"[5651, 1773, 2328, 9619, 8724, 8641, 9972, 6166, 6025, 2622]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0876238112466292, 1.1745935606724325, 1.2509015845540572, 1.3477110125211234, 1.3812640314726428, 1.4555695573665346, 1.4951772492722755, 1.5890916890331845, 1.6175366935026734, 1.6082223378254539]"
927,"[1264, 5679, 5631, 5073, 4693, 8405, 8296, 5, 7614, 8475]","[1, 1, 1, 1, 1, -1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0889873982980744, 1.2030973187629534, 1.3024872440203608, 1.3827532043203556, 1.5196425331106804, -1.645430104970203, -1.7186003037184827, -1.71236965400887, 1.743245678090071, 1.8929254972040372]"
928,"[2524, 2480, 4921, 997, 4201, 8691, 3415, 1832, 1063, 2445]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1041130813154862, 1.2139310569061499, 1.326577131010617, 1.456444223382956, 1.565998487021853, 1.5839604496233173, 1.6766584940300269, 1.675128739999438, 1.5003746452067093, 1.6033928512722329]"
929,"[7377, 2630, 3168, 4223, 2727, 7355, 2980, 135, 9157, 1231]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0968619945700417, 1.2008857244071687, 1.292722769379354, 1.3879637569684196, 1.4925162864584378, 1.5725981830757232, 1.6956074263944536, 1.7140916009897174, 1.677458771229893, 1.8285660901162295]"
930,"[2081, 4491, 4961, 7601, 8610, 2364, 994, 606, 1634, 8140]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1048067184429557, 1.2038350349976898, 1.3103412779621828, 1.3978953666663252, 1.5210868021314716, 1.654678549457186, 1.7995126384032323, 1.858809353698524, 1.8866802036649604, 2.0527801876436578]"
931,"[8106, 2422, 833, 4744, 6535, 6705, 4703, 8137, 6477, 6388]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, -1.8250413363759375, -2.017521429648058, -2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.0994868565889688, 1.2096109801777113, 1.32160334798742, 1.4259458583034357, 1.5366823333118604, -1.6255892203135565, -1.7795142965486028, -1.9248663985130383, -2.0480913640217584, -2.15432454532992]"
932,"[4598, 1671, 5260, 2735, 906, 588, 7037, 6732, 4827, 1470]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.0942117191709235, 1.194472093403348, 1.3189541133582516, 1.4167280602195824, 1.5183962219064406, 1.6490211011657518, 1.7607089288420803, 1.9018886470729235, 2.0276733821365536, 2.1185184323472415]"
933,"[4757, 8169, 6817, 5774, 3614, 3793, 5318, 8941, 3370, 1019]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, 2.465522999741942, 2.725552231681011]","[1, 1.1048003642432416, 1.2076390799572883, 1.329186988897638, 1.4427668095502588, 1.553164074235894, 1.6717869854587133, 1.7504675013286932, 1.779297029214767, 1.788468520945801, 1.815376576735118]"
934,"[5305, 3072, 8933, 9151, 8768, 1309, 8234, 8443, 5692, 7104]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.1054661554429974, 1.222055420829921, 1.350940907803127, 1.4934194515797956, 1.6509246596017064, 1.8250413363759375, 2.017521429648058, 2.230301658356898, -2.465522999741942, -2.725552231681011]","[1, 1.105464552465512, 1.2144721015630322, 1.3414551891000797, 1.46533870338562, 1.5564342908087683, 1.6387410222865637, 1.705327805484949, 1.8245388911310891, -2.000201502237384, -2.1680279704106296]"
