run,indices,signs,weights,results
284,"[2842, 5049, 3847, 2930, 538, 327, 1414, 7076, 4250, 4308]","[1, -1, 1, 1, 1, 1, -1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0776073555582562, -1.1601083414909732, -1.2287580867464678, -1.3163154899588505, -1.3908347744872442, -1.4627278733411768, 1.5305727677398324, 1.6118295240780849, 1.634535165472643, 1.6838920496010097]"
285,"[206, 3317, 1071, 1853, 109, 4838, 243, 5830, 6947, 2533]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079436471410949, 1.1609501207487525, 1.235993832096804, 1.322895209731556, 1.3764936386564877, 1.4497429640783397, 1.5337214349872632, 1.6298068978360034, 1.7196790305996417, 1.77784156515]"
286,"[3920, 3948, 3349, 2949, 7314, 8150, 7346, 7030, 8059, 3580]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0764701750295667, 1.1543527449790056, 1.233048381222122, 1.3042866148121863, 1.387277632937339, 1.4853616508400997, 1.599871956845022, 1.7226360635092612, 1.8327877376640311, 1.9000049473229634]"
287,"[263, 7864, 4704, 2301, 8163, 1739, 133, 5360, 3544, 5577]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.07854890602215, 1.1623181919776109, 1.2468144364894695, -1.3347389211283678, -1.426067492283375, -1.518511400178423, -1.6226083815743175, -1.7100705741816102, -1.771957224868888, -1.815477607281981]"
288,"[202, 1867, 1463, 2738, 7322, 790, 5363, 7427, 549, 4211]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0790534092993667, 1.1590027148005244, 1.2447348608362325, 1.333221782305203, 1.4060923043365388, 1.488191988550297, 1.5546050519858845, 1.6161015383554358, 1.6819116310214737, 1.7427910121698795]"
289,"[6914, 7355, 4688, 4345, 855, 2895, 5823, 4048, 1173, 7277]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0784136814270429, 1.1585224942647168, 1.2423368021492958, 1.3254823359982273, 1.4057770743040312, 1.487869036142378, 1.5678723600145414, 1.6378962695233747, -1.7240487553034936, -1.776266756261348]"
290,"[7240, 3809, 6457, 6435, 4960, 6376, 7746, 4234, 4258, 4683]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0777726688794518, 1.1560362188014672, 1.2368484211512734, 1.314054622246866, 1.3885158477160842, 1.4780820729542972, 1.5558047638995685, 1.637316204955919, 1.7191164047940384, 1.7903386322180739]"
291,"[3216, 6687, 2382, 6969, 3431, 758, 3155, 4436, 4747, 4936]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0799189171284298, 1.1627027306675703, 1.2467044295447733, 1.3332876426616065, 1.4216800357145314, 1.495286547583755, 1.5317419508587093, 1.6264967192343112, 1.6973720085152124, 1.717890256206648]"
292,"[102, 3476, 689, 2884, 5522, 5383, 5529, 708, 6012, 6508]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785631182372102, 1.1618772159649606, 1.2473585318846458, 1.327010268388675, 1.405010708794318, 1.4578756163203301, 1.515368643683327, 1.590533792767175, 1.6620494401085508, 1.761517573276934]"
293,"[3716, 2704, 2236, 6188, 5442, 7601, 156, 4576, 4176, 4806]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0786713614378465, 1.1604562209647797, 1.236692820799128, 1.324717560573206, 1.4148863989169091, 1.490615779863058, 1.5538856877230087, 1.6311607164257789, 1.7022562221179987, 1.7964770243785608]"
294,"[6101, 4835, 41, 595, 5172, 5560, 7722, 6843, 852, 7477]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0793482966449124, 1.1596239549049625, 1.2391761080456, 1.3263280053582946, 1.4128409519475422, 1.4934226116205394, 1.5505922732138193, 1.6469723068582027, 1.7394837551530367, 1.8510904970521223]"
295,"[3059, 6989, 8080, 6380, 15, 2563, 982, 3643, 1403, 25]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.077591500859699, 1.1593061363114738, 1.2383977210774713, 1.3164093757533295, 1.3945884185667277, 1.4728059242144327, 1.5660247877232172, 1.6429639759687347, 1.7456912378505063, 1.8992735337626185]"
296,"[8079, 7349, 7340, 174, 1868, 574, 5285, 677, 3968, 6532]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.080068968418556, 1.1623226426987796, 1.25032464605563, 1.337824708927612, 1.4201257500764277, 1.5064095373679192, 1.5818285271512766, 1.6466633766567371, 1.7276120811233304, 1.8518128583505673]"
297,"[7829, 1614, 2207, 807, 797, 483, 6231, 5001, 6213, 7043]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0766563216978202, 1.1469800929645393, 1.2212193072126523, 1.3138693586682986, 1.3818387381587804, 1.4139095320965376, 1.4729622288541888, 1.542894154418584, 1.6714124896834697, 1.774988218447864]"
298,"[7041, 7121, 719, 2469, 7161, 6773, 7678, 3838, 5534, 6850]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0773243266462484, 1.1585336727070086, 1.2294913870925062, 1.2963512361788283, 1.3657453243841118, 1.4347259529938867, 1.5009962927342757, 1.5170875704470004, 1.5283997418974458, 1.5670077712810144]"
299,"[8002, 5867, 6852, 1313, 6216, 1631, 7561, 6982, 3334, 4614]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0773107888785118, 1.1610068013235013, 1.2459892648723798, 1.3344038596820453, 1.4197527527808482, 1.5096031186343992, 1.5764121528478192, 1.6322370503548722, -1.6908264112555969, -1.7772770695486992]"
300,"[4247, 2905, 1382, 5002, 2974, 7600, 475, 6726, 4253, 301]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0777873109852378, 1.1609176512530062, 1.2458956197288633, 1.3312718806130903, 1.4347931010804884, 1.5360546591068036, 1.628200276319761, 1.7173416227948244, 1.808294100227796, 1.866812584072468]"
301,"[2295, 1487, 4854, 6011, 6465, 5866, 6638, 6592, 8163, 1813]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0771833138412166, 1.160541318876129, 1.246025615082916, 1.323978186024, 1.4034221396748332, 1.4870616308629943, 1.562675564404358, 1.6285305112973303, 1.7138331903953183, 1.808184223266941]"
302,"[3204, 7856, 6062, 2996, 4479, 6013, 3331, 140, 1221, 4281]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078344132209122, 1.1607280990839137, 1.2471692084677444, 1.332854533652754, 1.414929573463342, 1.484980228805478, 1.57646964306464, 1.6194333760200055, 1.696997147967975, 1.7852595569568273]"
303,"[5039, 7635, 5133, 4869, 7465, 1935, 4158, 885, 2160, 4875]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0799613927630318, 1.1646499685498002, 1.2503120518660658, 1.337763154512167, 1.4208863541127215, 1.5025376252799614, 1.5993856666853705, 1.6725996845104507, 1.755311141624806, 1.8336141089275342]"
304,"[7075, 1441, 3855, 1080, 5100, 3150, 3323, 6527, 5129, 6625]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0788647323060934, -1.1606921091744584, -1.244128666504971, -1.3291630319644534, -1.4282263561743096, -1.513237813769875, -1.5916689639653572, -1.6450569301772158, -1.7239904323291495, -1.8242008575121702]"
305,"[7527, 1039, 3007, 8179, 1924, 1436, 409, 4566, 793, 8103]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0789150239056695, 1.16027573919044, 1.2419940578675825, 1.3193029327773114, 1.4084443845994066, 1.497881738829637, 1.5910250584363324, 1.6848053160740712, 1.7728635496059284, 1.8400733473367406]"
306,"[7237, 3625, 7257, 3812, 4611, 2937, 7484, 3410, 4868, 1905]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0765417270223248, 1.1585741313623084, 1.2440102672463915, 1.3266651690126599, 1.4033845567883012, 1.4858816615358366, 1.5575661959769587, 1.662999064859845, 1.7135584807064386, 1.7945524043008265]"
307,"[3797, 1313, 4195, 4638, 1862, 5086, 2501, 7192, 334, 5835]","[-1, 1, 1, 1, -1, 1, 1, 1, 1, -1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, -2.200469068654355]","[1, -1.0764166264137778, -1.157052961403751, -1.2413313440672038, -1.3193092353781108, 1.396000597550122, 1.4890229969714972, 1.5932981054749638, 1.6779190917536513, 1.7967297494523533, -0.31214937157549316]"
308,"[4353, 1415, 3423, 3771, 4860, 2389, 7783, 3876, 2040, 3727]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0782038386734256, 1.1568323090611665, 1.242182324371877, 1.3199389344753845, 1.4006382950341658, 1.4867578534924766, 1.59154074097963, 1.695843131827417, 1.773725354088536, 1.9047085920284346]"
309,"[786, 367, 2256, 5162, 1603, 6228, 6912, 925, 2483, 1229]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0792923670748027, 1.1614007734302558, 1.234224787058356, 1.3266459307973602, 1.4037022530324663, 1.4627895051423603, 1.558689196874192, 1.612832029895517, 1.693002673628991, 1.7885790331066236]"
310,"[8222, 5070, 2993, 6063, 7059, 3190, 6205, 5683, 2468, 1728]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0757332931528425, 1.15591518966073, 1.238400839305281, 1.3287877459320598, 1.4156803485155374, 1.5022191867735963, 1.5906816855617616, 1.630008755668316, 1.6680286649456688, 1.7355008756236916]"
311,"[7156, 1146, 3491, 7777, 7430, 1494, 3517, 7156, 2421, 807]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.074050768347499, 1.1550953006450546, 1.241583990127577, 1.3314043463531138, 1.4168902380976378, 1.493865413385418, 1.5683116723326607, 1.642383717640728, 1.7224604030908222, 1.8419549822591812]"
312,"[5058, 4058, 6547, 7646, 5810, 2753, 776, 1798, 76, 4260]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, -2.200469068654355]","[1, 1.0786998025988621, 1.1602517586400625, 1.2493300311502098, 1.335605943083674, 1.4105017759735594, 1.4767998870077932, 1.5435289556180618, 1.616404289832461, 1.7303444181893772, -1.8331759299954569]"
313,"[6353, 7747, 5154, 7588, 6146, 5771, 5926, 1216, 5718, 3950]","[-1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, -1.0820604580516013, -1.1708548348788401, -1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, -1.0800451768177532, -1.1611371445942298, -1.2384438006795055, 1.325420379164387, 1.3987304395205884, 1.4728616598881297, 1.5407136886030397, 1.6017468471309193, 1.6063084520683284, 1.6040504119668444]"
314,"[5045, 1532, 631, 4527, 2459, 6699, 1171, 5336, 5833, 6578]","[1, 1, -1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, 2.200469068654355]","[1, 1.0791641807864603, 1.1592264390225648, -1.2481370951084796, -1.3347901839094434, -1.4037805933394547, -1.4849917961206007, -1.5672751807894472, -1.6513867904066681, -1.7024258393092753, 1.812027518343017]"
315,"[6695, 1530, 1945, 2419, 5092, 6365, 4517, 1854, 4919, 6869]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0781372641904434, 1.158289393685249, 1.2395024522926155, 1.319370756154818, 1.395605712079621, 1.478585642943142, 1.5619446661622463, 1.6109254639815467, 1.6400647043815086, 1.6189132535923552]"
316,"[7999, 1883, 736, 1613, 4907, 7273, 4924, 3567, 3541, 2653]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0793593447251664, 1.160935634792835, 1.252247044159005, 1.3394581721525356, 1.4145880193452083, 1.470806070155458, 1.499519440484137, 1.5661750184586092, 1.6233941524954705, 1.6906131897190373]"
317,"[6513, 330, 7178, 6564, 1347, 4628, 1335, 6112, 7942, 4835]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0778358604964762, 1.155619407670464, 1.2352227915294862, 1.3040528512592378, 1.3737138456887474, 1.4468803842847497, 1.5009628250031213, 1.5486370717940439, -1.5882785537286725, -1.6614820495447322]"
318,"[381, 694, 3323, 324, 3809, 4095, 5027, 7808, 4764, 8000]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0798876290269477, 1.1620172020786723, 1.242157788281661, 1.3241280169215777, 1.4175546931870604, 1.507178216182377, 1.6000891890182416, 1.680494839351772, 1.762465947778327, 1.831105726582645]"
319,"[954, 5932, 3024, 1378, 7522, 1963, 6593, 4596, 6686, 6720]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0783302036650635, 1.1606574058206944, 1.242842746741131, 1.3236886948953888, 1.4154231470322534, 1.5020158769692686, 1.5816615372335239, 1.677619863894461, 1.750890818804182, 1.8499406765613602]"
320,"[7297, 5609, 5333, 5, 5412, 3645, 4880, 3069, 5868, 1152]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0788910698128413, 1.1582321318100408, 1.233262270661117, 1.323414008306298, 1.4160952096294035, 1.489799269949432, 1.5509516895155067, 1.6170705001553596, 1.7407774233867754, 1.8100402971834046]"
321,"[3204, 5073, 1986, 7753, 7275, 2610, 1652, 3830, 6687, 1664]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.078344132209122, 1.1548523054432926, 1.2343881609402165, 1.3084609140621235, 1.378412423982775, 1.458454923786484, 1.546570528540403, 1.651767713045463, 1.8099883127987173, 1.965960402960313]"
322,"[6737, 1388, 6494, 2989, 1139, 7610, 446, 180, 8187, 5105]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.079423628923458, 1.1586617766790104, 1.2507883708006988, 1.3367072028274232, 1.4192444174055332, 1.4813190428617307, 1.5506760302219718, 1.609714890026216, 1.6720778382375958, 1.735846926148288]"
