run,indices,signs,weights,results
287,"[7530, 7879, 4906, 6306, 4865, 5495, 5935, 5566, 6094, 3791]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, -2.200469068654355]","[1, 1.079737790715275, 1.1648602231364023, 1.2538851390124948, 1.3398322947731047, 1.415426701214255, 1.5055509876905384, 1.5865887577086475, 1.6502049543536064, 1.700649096487217, -1.6819309240156122]"
288,"[814, 4513, 962, 7348, 6307, 7668, 2202, 6542, 6941, 2897]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0749378127782285, 1.1574422715417632, 1.2401003776953239, 1.3253563028361304, 1.4063373114796336, 1.4846040046522135, 1.575654511995607, 1.6710092203547051, 1.7529530885178746, 1.8253137339681693]"
289,"[877, 5838, 101, 5132, 1670, 475, 5989, 1806, 3114, 2128]","[1, 1, -1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.078374060217417, 1.1597043152570505, -1.2417790952673273, -1.3269602171528763, -1.4111661399005857, -1.4898283633794351, -1.5754852937811337, -1.6433646650756086, -1.7044151543172417, -1.7726444562970123]"
290,"[136, 5257, 2881, 6743, 985, 2192, 601, 3093, 3324, 613]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0772531754723287, 1.15797676729269, 1.240628776728702, 1.3197829165280384, 1.4066173683741003, 1.4751722390740984, 1.532112092794757, 1.6173309696656553, 1.6692179085854129, 1.7384864559379207]"
291,"[7377, 8246, 3658, 3431, 4501, 5933, 3980, 305, 7008, 2480]","[1, 1, 1, 1, 1, 1, 1, 1, -1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0767538793945834, 1.1598484942516094, 1.2434302359886098, 1.3230024150312758, 1.3809814358991728, 1.4209408545031028, 1.4945227616082768, 1.5688249953978854, -1.6632793112604187, -1.7171722692819522]"
292,"[2586, 165, 3816, 3902, 2027, 6125, 7987, 646, 48, 5987]","[1, 1, 1, 1, 1, 1, 1, 1, 1, -1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, -2.200469068654355]","[1, 1.0798947077551742, 1.1629970426606384, 1.2501953694543628, 1.338981889067274, 1.4279114037064724, 1.5093538372199344, 1.5864865883760706, 1.6037030536715042, 1.6951545203318121, -1.834623342045626]"
293,"[79, 4323, 6707, 7896, 901, 4154, 5239, 707, 7187, 4624]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0782509394200526, 1.160436590716456, 1.2460377152251954, 1.3287625327822108, 1.4011420733871798, 1.481367830994141, 1.5673304894908116, 1.6491491167584467, 1.741910168147867, 1.8064131840711999]"
294,"[4273, 6509, 7714, 6731, 3974, 3877, 4774, 3720, 2397, 135]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0787962417935408, 1.1636473081461312, 1.252029910887628, 1.3423436118887708, 1.4295644536575323, 1.5055144905712086, 1.5462357161056204, 1.588947435258779, 1.6327080119658257, 1.728176912676528]"
295,"[1558, 4417, 1315, 6106, 1146, 2233, 4334, 1755, 6588, 4946]","[1, 1, 1, 1, 1, 1, 1, -1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0772361208782748, 1.1626101503036435, 1.2476417082459363, 1.3307328305738342, 1.4091863382530283, 1.458787242664069, 1.539969614000173, -1.6171707172343373, -1.7073999877515198, -1.7485660499529916]"
296,"[1282, 3418, 2878, 666, 7159, 6183, 3238, 1400, 1779, 342]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0737139203147201, 1.1559324128313437, 1.2365036714860267, 1.3103398238050348, 1.3913523156295777, 1.4746617173207703, 1.551940341316004, 1.619100193650276, 1.6533157327558035, 1.6973096305477127]"
297,"[6368, 6017, 5933, 7368, 829, 2503, 2354, 6557, 4861, 4136]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, 1.6051261159283667, 1.7368435002320355, 1.8793696734250234, 2.033591609674569, 2.200469068654355]","[1, 1.0785904341466592, 1.1501030761348796, 1.2316691003968239, 1.310821666100483, 1.3783613590763109, 1.4532917845268565, 1.520350278381477, 1.5927905269259233, 1.6957784835208385, 1.811057103590856]"
298,"[6049, 6774, 284, 1888, 1772, 1083, 299, 4232, 3690, 6896]","[1, 1, 1, 1, 1, -1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, 1.3709010443591547, 1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0782827609869696, 1.1576874658190508, 1.2394796503987116, 1.3239494816798112, 1.4098573080295067, -1.4859385207008893, -1.534563770719016, -1.5963680334546704, -1.6739519902111795, -1.8113506389471747]"
299,"[5949, 1685, 5410, 6921, 4419, 2400, 2620, 3991, 5508, 5643]","[1, -1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, -1.1708548348788401, -1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.0790911177329183, -1.1584178739694184, -1.247157733515198, -1.338706214397345, -1.4357606724076946, -1.5330614925956876, -1.6106076509736753, -1.6528186809076857, -1.6880351348944775, -1.7479971526188156]"
300,"[459, 6192, 7140, 3081, 5900, 5094, 3314, 1333, 971, 2885]","[1, 1, 1, -1, 1, 1, 1, 1, 1, 1]","[1, 1.0820604580516013, 1.1708548348788401, 1.266935718940929, -1.3709010443591547, -1.483397812002685, -1.6051261159283667, -1.7368435002320355, -1.8793696734250234, -2.033591609674569, -2.200469068654355]","[1, 1.079150777093026, 1.1553511490369657, 1.2411527241397218, -1.3081551623726095, -1.395649574954924, -1.494358092858228, -1.5381416493381024, -1.6200837474322138, -1.6932796863092752, -1.74746104450742]"
